ID; Beskrivelse; adresse; kvadratmeter; pris;pris per kvadratmeter ; totalpris ; fellesutgifter; megler 
174944396 ; Skap din drømmebolig på Manglerud! - Attraktivt enderekkehus på 130 kvm BRA over tre plan med garasje! Solrik, vestvendt terrasse og hage! Trenger oppussing. ; Skigardveien 24, Oslo, Manglerud ; 120 m² ; 5900000 kr; 49167 ; Totalpris: 6 164 385 kr ; 4 249 kr ; OBOS eiendomsmeglere - Manglerud
161163999 ; 33 selveierleiligheter skal bygges i Prinsdal. Moderne og funksjonelle 2,- 3, og 4-roms leil. med solrike uteplasser ; Nedre Prinsdals vei 70, Oslo, Søndre Nordstrand ; not found ; not found; None ; Eier (Selveier) ; Leilighet ; Nordvik St.Hanshaugen
172919968 ; ØKERN - Arealeffektiv 3-roms med markterrasse|V.v, strøm & fyring inkl.| Heis |Kort vei til t-bane og buss|Ingen fellesgjeld ; Økern torgvei 9B, Oslo, Bjerke ; 52 m² ; 3590000 kr; 69038 ; Totalpris: 3 598 457 kr ; 4 814 kr ; DNB Eiendom AS
173745909 ; FURUSET - Lys og arealeffektiv 1-roms med praktisk alkoveløsning med  varmtvann inkl. Nær off. kommunikasjon. Moderniseringsbehov. ; Kurlandstien 20, Oslo, Furuset ; 30 m² ; 1995000 kr; 66500 ; Totalpris: 2 083 457 kr ; 2 160 kr ; DNB Eiendom AS
173041058 ; Torshov - Flott 2(3)-roms leilighet i klassiske "Spaserstokken" - Peis - Torshovparken som nærmeste nabo - Lave felleskostnader! ; Johan Svendsens gate 15, Oslo, Sagene - Torshov ; 50 m² ; 4100000 kr; 82000 ; Totalpris: 4 246 032 kr ; 2 716 kr ; Aktiv Sagene
171559314 ; Tiedemannsbyen/Ensjø - Lekker 3(4)-roms med sydvestvendt terrasse på 30 kvm | Garasjeplass| 2 baderom | VV & fyr. inkl. ; Sigurd Hoels vei 63, Oslo, Gamle Oslo ; 97 m² ; 6450000 kr; 66495 ; Totalpris: 6 612 624 kr ; 4 286 kr ; EiendomsMegler 1 Sandvika
174939589 ; Grefsenåsen - Fantastisk toppleilighet m/ spektakulær 180 graders utsikt fra Ekeberg til Maridalen - To bad - To Garasjeplasser - Heis ; Grefsenkollveien 21, Oslo, Grefsen - Kjelsås ; 102 m² ; 10500000 kr; 102941 ; Totalpris: 10 779 902 kr ; 3 957 kr ; PrivatMegleren Renommé
174937013 ; Frogner - Ny, svært lekker 3-roms designleil. m/stor terrasse, garasje, heis. Skjermet inn mot grønt gårdsrom. 2 sov, 2 bad ; Fuglehauggata 4, Oslo, Bygdøy - Frogner ; 86 m² ; 11500000 kr; 133721 ; Totalpris: 11 799 070 kr ; 3 290 kr ; PrivatMegleren Dyve & Partnere
173093578 ; ALEXANDER KIELLANDS PLASS - Stor, klassisk og flott 3-r. Vedovn. Fransk balkong. Bad fra 12, kjøkken fra 16. Gj.gående planløsning. Urbant område. ; Waldemar Thranes gate 65 B, Oslo, St.Hanshaugen - Ullevål ; 69 m² ; 5200000 kr; 75362 ; Totalpris: 5 384 699 kr ; 3 108 kr ; Aktiv Carl Berner
174935886 ; Frogner - Lekker 4-roms m. balkong, garasjeplass, el-lader, peis, heis. Felles basseng, trimrom. 2 bad, 3 sov. Pusset opp 2018 ; Tidemands gate 40, Oslo, Bygdøy - Frogner ; 118 m² ; 15950000 kr; 135169 ; Totalpris: 16 484 266 kr ; 5 651 kr ; PrivatMegleren Dyve & Partnere
174425657 ; Vestli - Stor 4(5)-roms med god planløsning - Trappe fri adkomst ~ 2 terrasser - Garasje ~ Rett ved T-bane, marka og Vestli skole ; Ragnhild Schibbyes vei 40, Oslo, Stovner ; 106 m² ; 3390000 kr; 31981 ; Totalpris: 3 886 482 kr ; 5 246 kr ; DNB Eiendom AS
174934651 ; CARL BERNER - Lekker 3-R i toppetasje m/sydvendt balkong - Gjennomgående planløsning - Fyring/Vv. inkl. - IN-ordning. ; Frydens gate 1A, Oslo, Grünerløkka - Sofienberg ; 67 m² ; 4600000 kr; 68657 ; Totalpris: 4 854 296 kr ; 5 553 kr ; Aktiv Carl Berner
174612082 ; CARL BERNER - Lys toppleilighet med egen utleiedel med to soverom - Garasjeplass medfølger - Balkong - Felles takterrasse. ; Sinsenveien 5B, Oslo, Helsfyr - Sinsen ; 80 m² ; 4450000 kr; 55625 ; Totalpris: 5 567 149 kr ; 10 710 kr ; Samsolgt by DNB Eiendom
172839854 ; Bislett - Lys og pen 2(3)-roms leilighet med fransk balkong - Felles takterrasse og heis - Mulighet for kjøp av garasjeplass ; Dalsbergstien 22A, Oslo, St.Hanshaugen - Ullevål ; 51 m² ; 3900000 kr; 76471 ; Totalpris: 3 998 842 kr ; 2 537 kr ; Nordvik St.Hanshaugen
174932442 ; ADAMSTUEN/BISLETT - Unik 3-roms loftsleilighet m/mesanin og takterrasse på 10 m²  - Utsikt over Stensparken - Vedovn - Se 360 visning! ; Stensgata 4B, Oslo, St.Hanshaugen - Ullevål ; 90 m² ; 7300000 kr; 81111 ; Totalpris: 7 736 124 kr ; 4 916 kr ; Aktiv Carl Berner
174624516 ; CARL BERNER - Pen og lys 2-roms selveierleilighet med meget sentral beliggenhet - Kjøkken og gulv fra 2016 - Varmtvann inkl. ; Grenseveien 8, Oslo, Helsfyr - Sinsen ; 49 m² ; 3350000 kr; 68367 ; Totalpris: 3 585 762 kr ; 3 413 kr ; Samsolgt by DNB Eiendom
174930720 ; Populære Frankrikegården - Rålekker loftsleilighet med 103 kvm i gulvareal over tre plan - Nybygget og oppusset i 2019 - Store forhager og gårdsrom ; Omsens gate 9 A, Oslo, Sagene - Torshov ; 89 m² ; 6500000 kr; 73034 ; Totalpris: 6 587 139 kr ; 3 691 kr ; PrivatMegleren Soria Moria
174420780 ; Alexander Kiellands plass - Stor og pen 2-roms m/balkong. Kjøkken og overflater fra '19. IN-lån. Fl.utg. kr 3.467,- ved innfrielse. V.vann/fyring. ; Uelands gate 57P, Oslo, Sagene - Torshov ; 55 m² ; 3250000 kr; 59091 ; DNB Eiendom AS;0 ; Andel • Leilighet • 1 soverom
174929977 ; SKØYEN/SJØLYST - Nydelig og urban 2-roms hjørneleilighet tett på Bygdøys natur- og bademuligheter. V.vann, fyring inkl. Lave felleskostn. ; Bygdøy allé 127A, Oslo, Bygdøy - Frogner ; 43 m² ; 3790000 kr; 88140 ; Fellesutg.: 2 252 kr;0 ; Aktiv St.Hanshaugen/Bislett
174917313 ; Torshov - Lekker 2-roms med etterspurt beliggenhet - Vestvendt balkong og skjermet svalgang - Heis - IN-ordning - Ingen dok.avg. ; Oskar Braatens gate 2, Oslo, Sagene - Torshov ; 48 m² ; 3750000 kr; 78125 ; Totalpris: 4 173 377 kr ; 3 542 kr ; Nordvik St.Hanshaugen
174626227 ; Sørenga - Lys og tiltalende 3-roms hjørneleilighet med god planløsning - Balkong - Heis - Felles takterrasse ; Sørengkaia 115, Oslo, Gamle Oslo ; 62 m² ; 5700000 kr; 91935 ; Totalpris: 5 843 842 kr ; 2 596 kr ; DNB Eiendom AS
162635688 ; Holmen - Ta kontakt for å avtale visning - Påkostet, romslig og lys 3(4)-roms endeleil. Solrik balkong. Peis. P-plass. Nærhet: T-bane, butikk og fine turområder. ; Stasjonsveien 51A, Oslo, Røa ; 74 m² ; 4450000 kr; 60135 ; Totalpris: 4 888 542 kr ; 4 627 kr ; DNB Eiendom AS
173753204 ; Røa - Romslig, pen og lys 3-roms fra 2008 med skjermet beliggenhet mot grønn bakhage - stor, solrik balkong, heis og garasje ; Vækerøveien 216C (vender bort fra veien), Oslo, Røa ; 80 m² ; 7200000 kr; 90000 ; Totalpris: 7 381 342 kr ; 3 480 kr ; Krogsveen avd. Røa
174927579 ; Ensjø/Tiedemannsbyen. Moderne & gjennomgående 3-roms toppleilighet. Solrik balkong, god utsikt, garasje, heis. ; Sigurd Hoels vei 57, Oslo, Gamle Oslo ; 72 m² ; 6200000 kr; 86111 ; Totalpris: 6 372 430 kr ; 3 104 kr ; PrivatMegleren Horisont
174913501 ; Rosenhoff: 3-r studioleilighet m/god takhøyde, 2 franske balkonger, heis og takterrasse m/fjordutsikt. Garasjemulighet* ; Trondheimsveien 139 B, Oslo, Helsfyr - Sinsen ; 88 m² ; 4990000 kr; 56705 ; Totalpris: 5 137 622 kr ; 4 716 kr ; Notar Oslo
174926799 ; Nordstrand - Nyere, rålekker leilighet (renovert 2011) m/stor idyllisk hage | Kort gangavstand til Sæterkrysset, off. komm. og skog ; Ekebergveien 258 B, Oslo, Nordstrand ; 84 m² ; 5750000 kr; 68452 ; Totalpris: 5 905 320 kr ; 1 000 kr ; PrivatMegleren Panorama
174566988 ; St.Hanshaugen/Valleløkken - Innholdsrik og lys 4-roms leilighet i populær funkisgård med attraktiv beliggenhet! - Peis - Balkong - Utsyn - Rolig ; Von der Lippes gate 15 A, Oslo, St.Hanshaugen - Ullevål ; 98 m² ; 3060000 kr; 31224 ; Totalpris: 8 257 440 kr ; 13 885 kr ; Nordvik Nydalen
174924160 ; Kjelsås - Lys og tiltalende 3(4)-roms selveierleilighet med spektakulær utsikt - Sydvestvendt balkong - Heis - Garasje ; Kurveien 17, Oslo, Grefsen - Kjelsås ; 104 m² ; 8500000 kr; 81731 ; Totalpris: 8 732 152 kr ; 3 241 kr ; PrivatMegleren Renommé
174923795 ; FROGNER/VIKA - Romslig & lekker 3-roms med klassiske detaljer i hjertet av Vika - Delikat baderom -  Vedovn - Attraktiv beliggenhet ; Bervens Løkke 4, Oslo, Bygdøy - Frogner ; 70 m² ; 5500000 kr; 78571 ; Totalpris: 5 658 676 kr ; 2 993 kr ; Aktiv Carl Berner
172000115 ; Bislett / St.Hanshaugen - "Townhouse-følelsen" midt i byen! Klassiske detaljer - VV, fyring, TV og Internett inkl. - Sydvestvendt bakgård ; Sofies gate 12A, Oslo, St.Hanshaugen - Ullevål ; 125 m² ; 6880000 kr; 55040 ; Totalpris: 7 179 295 kr ; 6 247 kr ; Eie Eiendomsmegling Wekre og Partnere
174923137 ; Grefsen - Lys og innbydende 3-roms selveierleilighet med vestvendt terrasse, to garasjeplasser, heis og gasspeis. ; Kjelsåsveien 71B, Oslo, Grefsen - Kjelsås ; 86 m² ; 8800000 kr; 102326 ; Totalpris: 9 031 542 kr ; 4 017 kr ; PrivatMegleren Renommé
172908479 ; GAMLEBYEN - Ingen forkjøpsrett. - Stor 2-roms hjørneleilighet i 3. etg. med HTH kjøkken, fransk balkong, stukkatur & store vindusflater. Meget sentralt. ; Schweigaards gate 99B, Oslo, Gamle Oslo ; 52 m² ; 3325000 kr; 63942 ; Totalpris: 3 498 296 kr ; 3 968 kr ; Nordvik Slemmestad
174922739 ; Sagene - Nydelig 3(4)-roms loftsleilighet i klassisk gård fra 1920 - Gulvareal på ca. 74 kvm - God planløsning - Lekker bakgård ; Fjørtofts gate 5, Oslo, Sagene - Torshov ; 64 m² ; 5200000 kr; 81250 ; Totalpris: 5 287 637 kr ; 3 797 kr ; Aktiv Sagene
172477922 ; Slemdal - Klassisk og velholdt villaeiendom i etterspurt boområde. Innredet kjeller, stor tomt og to garasjer - Bra 362 kvm ; Tennisveien 20A, Oslo, Vinderen ; 315 m² ; 22200000 kr; 70476 ; Totalpris: 22 770 670 kr;0 ; PrivatMegleren Scenario
174921934 ; Oppsal - Rålekker 2-roms i 8. etasje - Spektakulær utsikt fra stor, solrik balkong på 12 kvm - Garasjeplass med lader -  MÅ sees! ; Vetlandsveien 117, Oslo, Østensjø ; 46 m² ; 3900000 kr; 84783 ; Totalpris: 4 165 335 kr ; 3 291 kr ; Eie Eiendomsmegling Løren
171408731 ; VESTRE HOLMEN/GRESSBANEN - Attraktiv enebolig over 3 plan - praktikantdel med egen inngang - vestvendte og solrike områder - dobbel garasje ; Jensmessveien 12F, Oslo ; 196 m² ; 15250000 kr; 77806 ; Totalpris: 15 639 320 kr ; 2 000 kr ; Eie Eiendomsmegling Lillestrøm
174920014 ; GREFSEN- Ny, innholdsrik og strøken familiebolig over 4 plan - God standard, solrik hage, utsikt, egen kjellerinngang. ; Doktor Smiths Vei 2E, Oslo, Grefsen - Kjelsås ; 186 m² ; 13950000 kr; 75000 ; Eier (Selveier) ; Enebolig  ; PrivatMegleren Nyeboliger Oslo
168371405 ; PILESTREDET PARK - 98 kvm over 2 etg. sentralt på St.Hanshaugen. IN-ordning. ; PILESTREDET PARK 11 C, Oslo, St.Hanshaugen - Ullevål ; 98 m² ; 5590000 kr; 57041 ; Totalpris: 6 979 640 kr ; 10 958 kr ; Eie Eiendomsmegling Fredensborg
160261470 ; BEKKELAGET - Nydelig, innholdsrik enebolig med utleiedel. Vakker utsikt og flere herlige uteplasser. Omfattende oppgradert. 336 kvm. ; Bekkelagsterrassen 1E, Oslo, Ekeberg - Bekkelaget ; 307 m² ; 18000000 kr; 58632 ; Totalpris: 18 465 670 kr;0 ; PrivatMegleren Panorama
172476635 ; Grünerløkka - Ta kontakt for visning - Pen og romslig 2(3)-roms med attraktiv beliggenhet - Arealeffektiv planløsning, god takhøyde, balkong og frodig bakgård ; Sverdrups gate 4A, Oslo, Grünerløkka - Sofienberg ; 58 m² ; 3500000 kr; 60345 ; Totalpris: 3 963 022 kr ; 5 633 kr ; PrivatMegleren Park
174917402 ; LINDERUD - Moderne 3(4)-roms selveierleilighet med sentral beliggenhet / Solrik balkong på 5 m² / Bod på 4,3 m² / Parkeringsplass ; Linderudveien 14, Oslo, Bjerke ; 70 m² ; 3490000 kr; 49857 ; Totalpris: 3 696 646 kr ; 4 203 kr ; Aktiv Grünerløkka
174519676 ; Grünerløkka - Strøken 1-roms fra 2007 m/ sentral beliggenhet | Generøs takhøyde | VV & fyring inkl. | Felles takterrasse | IN-ordning! ; Teglverksgata 7A, Oslo, Grünerløkka - Sofienberg ; 25 m² ; 1950000 kr; 78000 ; Totalpris: 2 806 132 kr ; 6 054 kr ; DNB Eiendom AS
174915448 ; KEYSERLØKKA - Lys & pen topp- og endeleilighet over 2 plan med flott balkong - Hybel m/utleiemulighet - Vedovn - Attraktiv beliggenhet ; Einars vei 28, Oslo, Helsfyr - Sinsen ; 93 m² ; 6600000 kr; 70968 ; Totalpris: 7 042 622 kr ; 5 222 kr ; Aktiv Carl Berner
173644024 ; Vettakollen - Stor, innholdsrik enebolig med utleiedel, garasje og carport, grensende til marka - trenger oppussing. Solrikt. ; Melkeveien 28A, Oslo, Vinderen ; 261 m² ; 16200000 kr; 62069 ; Totalpris: 16 620 670 kr;0 ; PrivatMegleren Scenario
173123659 ; Majorstuen - Stor og gjennomgående 3-roms med god takhøyde og luftig beliggenhet. Moderne kjøkken og svært romslig stue. ; Schønings gate 40, Oslo, Uranienborg - Majorstuen ; 97 m² ; 6950000 kr; 71649 ; Totalpris: 7 100 592 kr ; 4 059 kr ; PrivatMegleren Dyve & Partnere
174890978 ; Toppetasje i populære Torshov Torg - Praktfull 4-roms toppleilighet med takterrasse og balkong på hele 71 kvm - Garasje med EL-uttak - 2 baderom - Heis ; Sandakerveien 22H, Oslo, Sagene - Torshov ; 119 m² ; 12500000 kr; 105042 ; Totalpris: 12 822 142 kr ; 5 634 kr ; Nordvik St.Hanshaugen
173140188 ; BERG - Sjelden mulighet v/Kløverparken - 1/2 part av tomannsbolig - 3-soverom - Garasje - Barnevennlig - Terrasse - Hage ; Irisveien 19A, Oslo, Sogn ; 114 m² ; 9250000 kr; 81140 ; Totalpris: 9 482 592 kr;0 ; DNB Eiendom AS
173306398 ; BERG - Sjelden mulighet v/Kløverparken - 1/2 part av tomannsbolig -  2.etg - 3-soverom  - 21 kvm veranda - Hage - Barnevennlig ; Irisveien 19A, Oslo, Sogn ; 102 m² ; 9000000 kr; 88235 ; Totalpris: 9 226 342 kr;0 ; DNB Eiendom AS
174910623 ; Tøyen - Unik mulighet! Skap ditt eget drømmehjem - Portnerbolig i sjarmerende bakgård med stort potensiale - Nydelig felles hage ; Sexes gate 5C, Oslo, Gamle Oslo ; 84 m² ; 6000000 kr; 71429 ; Totalpris: 6 159 652 kr ; 4 581 kr ; Krogsveen avd. Majorstuen
174549554 ; Sandaker/Torshov - Superfin 3-roms hjørneleilighet i øverste etasje med god standard. Balkong med særdeles gode solforhold. Nytt bad 2016. ; Borger Withs gate 19, Oslo, Sagene - Torshov ; 65 m² ; 4500000 kr; 69231 ; Totalpris: 4 738 457 kr ; 4 457 kr ; DNB Eiendom AS
173017332 ; Ulven - Meget romslig 2-roms selveier | Trappefri adkomst | "Privat inngang" | Oppussingsobjekt | Sydvendt balkong | Garasje ; Ulvenveien 125 H, Oslo, Helsfyr - Sinsen ; 67 m² ; 2990000 kr; 44627 ; Totalpris: 3 538 241 kr ; 5 750 kr ; PrivatMegleren Rodeløkka
174907325 ; Grünerløkka - Lys og klassisk selveier med vestendt balkong - Oppusset i 2016 - Attraktiv beliggenhet - Leilighet med særpreg! ; Seilduksgata 15 B, Oslo, Grünerløkka - Sofienberg ; 69 m² ; 5500000 kr; 79710 ; Totalpris: 5 748 281 kr ; 3 131 kr ; PrivatMegleren Aksept
174906795 ; TORSHOV - Flott 3-roms i klassisk Torshovgård / God takhøyde / Nyere bad & kjøkken / Lav rente 1,99% husbanklån ; Sandakerveien 25, Oslo, Sagene - Torshov ; 60 m² ; 3990000 kr; 66500 ; Totalpris: 4 588 141 kr ; 7 161 kr ; Aktiv Grünerløkka
174872736 ; SPENNENDE OPPUSSINGSOBJEKT - Klassisk og lys 2-roms selveier - Indre gård - Stille & rolig - Ingen innsyn - Peis & 3m takhøyde - Rosett og stukkatur ; Deichmans gate 7B, Oslo, Grünerløkka - Sofienberg ; 43 m² ; 3250000 kr; 75581 ; Totalpris: 3 524 262 kr ; 3 404 kr ; DNB Eiendom AS
174904695 ; #VÅLERENGA - Attraktiv og gjennomgående 3-R med alkove | Solrik balkong på 7,2m2 | Kjøkken fra 2014 | Koselig bakgård | IN-ordning ; Dalehaugen 4, Oslo, Gamle Oslo ; 63 m² ; 3950000 kr; 62698 ; Totalpris: 4 397 802 kr ; 6 552 kr ; Schala & Partners Bjørvika/Gamle Oslo
174899765 ; RINGNES PARK: Nyere, lekker 2-roms selveier med vestvendt balkong - Pent kjøkken og bad - Heis ; Sannergata 6E, Oslo, Grünerløkka - Sofienberg ; 50 m² ; 4400000 kr; 88000 ; Totalpris: 4 519 642 kr ; 2 146 kr ; Nordvik Bygdøy Allé
173249781 ; Grünerløkka: Flott, gjennomgående 3-roms med vestvendt balkong - Garasjeplass - Flott utsikt - Lave omkostninger ; Sofienberggata 3E, Oslo, Grünerløkka - Sofienberg ; 74 m² ; 5650000 kr; 76351 ; Totalpris: 5 684 928 kr ; 3 126 kr ; Nordvik Bygdøy Allé
173737164 ; BARCODE / "THE CARVE" - Eksklusiv og delikat 2-roms selveier i 12. etg | Høy standard | VV/fyring inkl | Heis | Prisvinnende bygg fra 2014 ; Rostockgata 7, Oslo, Gamle Oslo ; 48 m² ; 4750000 kr; 98958 ; Totalpris: 4 878 392 kr ; 2 876 kr ; Nordvik Bislett
173125890 ; #ABILDSØ - Skap din egen drømmebolig! Innholdsrikt oppussingsobjekt på 2plan | Solrike uteplasser | Peis | Garasje | Rett ved marka ; Konglerudtoppen 16, Oslo, Manglerud ; 127 m² ; 5120000 kr; 40315 ; Totalpris: 5 256 820 kr ; 4 271 kr ; Schala & Partners Bjørvika/Gamle Oslo
174901201 ; #VÅLERENGA - Pen, lys og kvadratsmart 1-R i 4. etg | Kjøkken fra 2018/19 | Ingen forkjøpsrett | Perfekt førstegangskjøp | IN-ordning ; Strømsveien 20, Oslo, Gamle Oslo ; 16 m² ; 1400000 kr; 87500 ; Totalpris: 2 079 710 kr ; 4 568 kr ; Schala & Partners Bjørvika/Gamle Oslo
174627768 ; SJELDEN MULIGHET PÅ ADAMSTUEN - Nydelig 3-roms loftsleilighet o/2 plan med hele 141 kvm i gulvareal - Renovert i 2020 - Solrik takterrasse - Parkering* ; Ullevålsveien 97B, Oslo, St.Hanshaugen - Ullevål ; 115 m² ; 9250000 kr; 80435 ; Totalpris: 9 547 090 kr ; 5 815 kr ; Nordvik St.Hanshaugen
162664383 ; GREFSENÅSEN - Lekker 3-roms hjørneleilighet med stor syd-vestvendt balkong på 14,6 kvm - Peis - Garasjeplass (El-lader) ; Lachmanns vei 3, Oslo, Grefsen - Kjelsås ; 88 m² ; 5600000 kr; 63636 ; Totalpris: 5 914 692 kr ; 4 811 kr ; Nordvik Bislett
174629264 ; GRÜNERLØKKA - Rålekker, klassisk 2-roms leilighet med god standard beliggende i populært område. Bør oppleves! ; Bjerkelundgata 4, Oslo, Grünerløkka - Sofienberg ; 54 m² ; 4500000 kr; 83333 ; Totalpris: 4 793 221 kr ; 3 443 kr ; Nordvik St.Hanshaugen
174432986 ; ST. HANSHAUGEN - Nyoppusset 5(6)-roms med 2 balkonger, 4 soverom og klassiske detaljer - Godt utleieobjekt - Meget idyllisk beliggenhet! ; Bergstien 16C, Oslo, St.Hanshaugen - Ullevål ; 74 m² ; 6400000 kr; 86486 ; Totalpris: 6 656 592 kr ; 3 804 kr ; Nordvik Bygdøy Allé
174899134 ; Frogner - Stor og lys 2-roms selveier med peis, stor balkong og garasje. Sentralt og attraktivt, med tilbaketrukket beliggenhet. ; Frederik Stangs gate 14, Oslo, Bygdøy - Frogner ; 61 m² ; 5950000 kr; 97541 ; Totalpris: 6 124 092 kr ; 3 044 kr ; PrivatMegleren Dyve & Partnere
174528837 ; VIKA / FROGNER - Arealeffektiv 3-roms med kjøkken og bad fra 2007 - 2 soverom - Godt utleieobjekt - Rolig og attraktiv beliggenhet ; Observatoriegata 17B, Oslo, Bygdøy - Frogner ; 41 m² ; 3690000 kr; 90000 ; Totalpris: 3 810 292 kr ; 2 197 kr ; Nordvik Bygdøy Allé
171032236 ; NY PRIS! - Eksklusiv nyoppbygget toppleilighet|Solrik takterrasse|Store vindusflater|Rikelig lysinnslipp|Etterspurt beliggenhet ; Magnus Bergs gate 3A, Oslo, Bygdøy - Frogner ; 107 m² ; 10490000 kr; 98037 ; Totalpris: 10 864 125 kr ; 6 094 kr ; Nordvik Ullevål
174897154 ; Grefsen stasjon - Moderne 3-roms selveier fra 2016 med sydvendt terrasse og smart planløsning. Skjermet, men svært sentralt. Garasje* ; Hans Nordahls gate 64, Oslo, Sagene - Torshov ; 71 m² ; 5250000 kr; 73944 ; Totalpris: 5 392 820 kr ; 2 778 kr ; PrivatMegleren Dyve & Partnere
171670694 ; GAMLE STOVNER - Attraktivt rekkehus over 2 plan - 2 nye bad og Norema kjøkken fra 2017 - 4 soverom - Garasje med El lader - Barnevennlig ; Johnny Svorkmos vei 108, Oslo, Stovner ; 124 m² ; 4600000 kr; 37097 ; Eie Eiendomsmegling Stovner;0 ; Andel • Rekkehus • 4 soverom
174894212 ; Bislett - 3 roms loftsleilighet med god takhøyde og store vinduer-synlige bjelker, solrik terrasse, peisovn og god std ; Pilestredet 66, Oslo, Uranienborg - Majorstuen ; 73 m² ; 6890000 kr; 94384 ; Totalpris: 7 131 230 kr ; 3 226 kr ; Eie Eiendomsmegling Vinderen
174893839 ; Tveita - Lys og pen 3-roms med barnevennlig beliggenhet. | Kjøkken fra 2020 | Bad fra 2019 | Romslig innglasset balkong! ; Erlends vei 3, Oslo, Hellerud ; 71 m² ; 3680000 kr; 51831 ; Totalpris: 3 902 357 kr ; 4 253 kr ; RE/MAX Zaar & Partnere
174577472 ; Sentralt på Bislett ved St.hanshaugen - Meget lekker, gjennomgående 3-roms selveier. Rolig beliggende i 4. etasje med heis og balkong. Mulighet for garasjekjøp ; Falbes gate 18D, Oslo, St.Hanshaugen - Ullevål ; 67 m² ; 5950000 kr; 88806 ; Totalpris: 6 110 516 kr ; 3 360 kr ; Nordvik Majorstuen
174893396 ; #ENERHAUGEN - Stilren og lys 1(2)-roms | Balkong | V.vann, fyring og internett inkl. | Husleiegaranti | Kort vei til "alt" ; Enerhauggata 1, Oslo, Gamle Oslo ; 34 m² ; 2950000 kr; 86765 ; Totalpris: 2 985 561 kr ; 2 604 kr ; Schala & Partners Torshov
174892982 ; BJØRVIKA - Urban og spennende 2-roms i 14.etg. Luftig balkong med fantastisk utsikt. Populær beliggenhet! ; Trelastgata 27, Oslo, Gamle Oslo ; 40 m² ; 4600000 kr; 115000 ; Totalpris: 4 724 020 kr ; 3 246 kr ; Eie Eiendomsmegling Fredensborg
173622344 ; Skøyen - Stor og moderne 2-roms selveier med el-garasjeplass, balkong, god lagringsplass, heis og tilgang til felles takterrasse! ; Messepromenaden 6, Oslo, Ullern ; 59 m² ; 5300000 kr; 89831 ; Totalpris: 5 449 230 kr ; 2 992 kr ; PrivatMegleren Aksept
174891138 ; St. Hanshaugen - Lys og og gjennomgående 3-roms med balkong og peis - sentralt og tilbaketrukket ; Akersbakken 15, Oslo, St.Hanshaugen - Ullevål ; 70 m² ; 4950000 kr; 70714 ; Totalpris: 5 083 056 kr ; 3 498 kr ; PrivatMegleren Thøgersen & Partnere
171388500 ; Holmenkollen- Stor og innholdsrik villa i trafikkstille omgivelser nær marka  - Utsikt - Hybel - Garasje ; Voksenkollveien 9D, Oslo, Vinderen ; 227 m² ; 14290000 kr; 62952 ; Totalpris: 14 662 920 kr ; 667 kr ; PrivatMegleren Dyve & Partnere
